 Reaction rate profiles


     Z  Rx#       1          2          3          4          5          6          7          8          9         10
  3.348E+01  2.946E+02  7.365E+00  2.600E-03  9.831E+00  2.834E+00  1.624E+03  2.374E-04  5.935E-05  2.671E-03  3.709E+00
  3.412E+01  2.896E+02  7.240E+00  2.412E-03  9.672E+00  3.335E+00  1.710E+03  2.950E-04  7.375E-05  3.319E-03  4.891E+00
  3.477E+01  2.838E+02  7.095E+00  2.246E-03  9.500E+00  3.925E+00  1.799E+03  3.673E-04  9.182E-05  4.132E-03  6.432E+00
  3.542E+01  2.772E+02  6.932E+00  2.123E-03  9.335E+00  4.630E+00  1.891E+03  4.589E-04  1.147E-04  5.163E-03  8.433E+00
  3.608E+01  2.701E+02  6.754E+00  2.050E-03  9.194E+00  5.480E+00  1.984E+03  5.763E-04  1.441E-04  6.483E-03  1.102E+01
  3.673E+01  2.625E+02  6.564E+00  2.017E-03  9.082E+00  6.515E+00  2.083E+03  7.275E-04  1.819E-04  8.184E-03  1.438E+01
  3.738E+01  2.546E+02  6.365E+00  2.021E-03  9.003E+00  7.784E+00  2.188E+03  9.236E-04  2.309E-04  1.039E-02  1.875E+01
  3.802E+01  2.464E+02  6.162E+00  2.067E-03  8.972E+00  9.356E+00  2.302E+03  1.180E-03  2.951E-04  1.328E-02  2.444E+01
  3.867E+01  2.382E+02  5.956E+00  2.166E-03  9.002E+00  1.133E+01  2.426E+03  1.519E-03  3.797E-04  1.709E-02  3.190E+01
  3.933E+01  2.299E+02  5.749E+00  2.329E-03  9.106E+00  1.383E+01  2.564E+03  1.970E-03  4.926E-04  2.217E-02  4.172E+01
  3.998E+01  2.217E+02  5.543E+00  2.569E-03  9.298E+00  1.705E+01  2.719E+03  2.578E-03  6.445E-04  2.900E-02  5.472E+01
  4.062E+01  2.136E+02  5.342E+00  2.903E-03  9.592E+00  2.123E+01  2.898E+03  3.405E-03  8.513E-04  3.831E-02  7.208E+01
