SIZE INTERVAL       0
    WAVl        QEXT      W0      gf
       1.9400000       2.7988016      0.98773446      0.85520909
       2.1100000       2.4263869      0.99702966      0.84253951
       2.3400000       1.8359482      0.99531087      0.82905615
       2.5700000       1.2119983      0.97663756      0.82440853
       2.7900000      0.99469454      0.29450708      0.82266588
       3.0800000       2.4932221      0.52131823      0.79634921
       3.4100000       1.8424399      0.90528140      0.71545299
       3.7900000       1.1581868      0.97415923      0.68147789
       4.0900000      0.87058860      0.94949934      0.68227642
       4.3600000      0.69881160      0.90139820      0.67177318
SIZE INTERVAL      54
    WAVl        QEXT      W0      gf
      0.25630000       2.3814195      0.99999924      0.80612598
      0.27950000       1.9608125      0.99999960      0.82184090
      0.29650000       2.4465112      0.99999976      0.82483029
      0.31860000       2.2566831      0.99999982      0.81065632
      0.33550000       2.0142096      0.99999983      0.79799393
      0.36500000       2.3521527      0.99999988      0.82670792
      0.42000000       2.2822210      0.99999994      0.82360840
      0.49500000       1.9829773      0.99999997      0.81902802
      0.54480000       2.6621886      0.99999993      0.81913321
      0.55810000       2.7107819      0.99999991      0.80477855
      0.58580000       2.8027187      0.99999985      0.80605254
      0.61500000       2.8003037      0.99999963      0.78429290
      0.64590000       2.6792189      0.99999955      0.76361388
      0.67900000       2.4298594      0.99999937      0.74586312
      0.72100000       2.1313160      0.99999768      0.69791885
      0.76800000       1.9108545      0.99999526      0.66121711
      0.81300000       1.7982024      0.99999587      0.66879475
      0.86700000       1.8308270      0.99999053      0.68124008
      0.92600000       2.0127887      0.99997461      0.71028551
       1.0000000       2.4258745      0.99994901      0.74884268
       1.0500000       2.8787987      0.99997949      0.78125933
       1.1000000       3.0003799      0.99997855      0.79832799
       1.1700000       3.4257527      0.99987892      0.82049821
       1.2500000       3.6704640      0.99990127      0.84233325
       1.3700000       3.8239593      0.99956522      0.85420259
       1.5000000       3.8751815      0.99841634      0.85914247
       1.6300000       3.7999755      0.99946896      0.86694241
       1.7700000       3.4957345      0.99928456      0.86339058
       1.9400000       3.1671407      0.98784679      0.86185079
       2.1100000       2.7417849      0.99709985      0.85780959
       2.3400000       2.1603692      0.99555408      0.84500716
       2.5700000       1.4400199      0.97835416      0.83802809
       2.7900000       1.0836358      0.31546464      0.84946027
       3.0800000       2.6166919      0.52919987      0.81598449
       3.4100000       2.2118481      0.90876035      0.76259234
       3.7900000       1.3711708      0.97618826      0.70442565
       4.0900000       1.0798569      0.95544743      0.69003886
       4.3600000      0.88976528      0.91328652      0.68894633
SIZE INTERVAL      55
    WAVl        QEXT      W0      gf
      0.25630000       2.0453165      0.99999936      0.83158864
      0.27950000       2.2078350      0.99999951      0.80709629
      0.29650000       2.0354122      0.99999965      0.79370561
      0.31860000       2.3132151      0.99999982      0.84456980
      0.33550000       2.2736094      0.99999985      0.84679480
      0.36500000       1.9673670      0.99999987      0.81375953
      0.42000000       2.4832649      0.99999995      0.85608559
      0.49500000       2.0297865      0.99999995      0.73299191
      0.54480000       2.1202859      0.99999991      0.81097438
      0.55810000       2.3261651      0.99999988      0.76710393
      0.58580000       2.4636578      0.99999982      0.82104554
      0.61500000       2.6417801      0.99999963      0.83761125
      0.64590000       2.7031184      0.99999958      0.83423420
      0.67900000       2.6232663      0.99999941      0.81134221
      0.72100000       2.3536214      0.99999794      0.79201438
      0.76800000       2.0494519      0.99999562      0.75329740
      0.81300000       1.7890951      0.99999562      0.69851194
      0.86700000       1.6501934      0.99998851      0.64973767
      0.92600000       1.7069252      0.99996625      0.63955157
       1.0000000       1.9640930      0.99992931      0.68450757
       1.0500000       2.3759598      0.99997280      0.73221928
       1.1000000       2.4731836      0.99997131      0.75814579
       1.1700000       2.9386478      0.99984522      0.78350057
       1.2500000       3.3368304      0.99987768      0.82179849
       1.3700000       3.6859248      0.99949842      0.84497280
       1.5000000       3.8235927      0.99826580      0.85629391
       1.6300000       3.8880816      0.99942496      0.86210342
       1.7700000       3.7747452      0.99925968      0.86855087
       1.9400000       3.4181716      0.98778967      0.86723394
       2.1100000       3.1132846      0.99714262      0.86397037
       2.3400000       2.4766184      0.99574348      0.86066806
       2.5700000       1.7010648      0.97966110      0.85319120
       2.7900000       1.1769383      0.33622969      0.87022635
       3.0800000       2.7243809      0.53428093      0.83359342
       3.4100000       2.5734066      0.91469336      0.78123658
       3.7900000       1.6353002      0.97722745      0.75058222
       4.0900000       1.2815744      0.95893892      0.71479207
       4.3600000       1.0853011      0.92251668      0.69973240
SIZE INTERVAL      56
    WAVl        QEXT      W0      gf
      0.25630000       2.2119998      0.99999936      0.84575916
      0.27950000       2.2023152      0.99999958      0.84506048
      0.29650000       2.3904408      0.99999966      0.81880855
      0.31860000       1.9160485      0.99999976      0.82193396
      0.33550000       2.3018070      0.99999983      0.83614243
      0.36500000       2.2317538      0.99999987      0.82880327
      0.42000000       2.1272062      0.99999993      0.83048135
      0.49500000       2.3145731      0.99999997      0.83788568
      0.54480000       1.8249737      0.99999989      0.80138896
      0.55810000       1.8887075      0.99999987      0.79542560
      0.58580000       2.1566699      0.99999971      0.74932665
      0.61500000       2.2346696      0.99999952      0.82306683
      0.64590000       2.4963646      0.99999952      0.84477609
      0.67900000       2.6941382      0.99999941      0.84697533
      0.72100000       2.8278518      0.99999804      0.82203640
      0.76800000       2.6619973      0.99999594      0.78653628
      0.81300000       2.3872987      0.99999610      0.75098968
      0.86700000       2.0898621      0.99998910      0.69298725
      0.92600000       1.8855502      0.99996412      0.65165595
       1.0000000       1.8264385      0.99991108      0.63460809
       1.0500000       1.9297421      0.99996435      0.69033418
       1.1000000       1.9874162      0.99996021      0.69619542
       1.1700000       2.4442603      0.99979357      0.73130466
       1.2500000       2.8619975      0.99984130      0.78990632
       1.3700000       3.3618634      0.99938099      0.82535015
       1.5000000       3.6926180      0.99800637      0.84755946
       1.6300000       3.8151958      0.99936891      0.85699259
       1.7700000       3.8928169      0.99919649      0.86609946
       1.9400000       3.7030545      0.98740893      0.87340751
       2.1100000       3.3777538      0.99712931      0.87030592
       2.3400000       2.8317070      0.99581139      0.87097313
       2.5700000       1.9878933      0.98086350      0.86912230
       2.7900000       1.2738946      0.35678960      0.88581444
       3.0800000       2.7821495      0.53693930      0.84825193
       3.4100000       2.8446468      0.91615044      0.78802939
       3.7900000       1.9928444      0.97873698      0.78522303
       4.0900000       1.5310324      0.96097808      0.76004905
       4.3600000       1.2831567      0.92784818      0.73076499
SIZE INTERVAL      57
    WAVl        QEXT      W0      gf
      0.25630000       2.0905153      0.99999907      0.79711569
      0.27950000       2.1175205      0.99999953      0.83969258
      0.29650000       2.0976903      0.99999964      0.81639390
      0.31860000       2.2921799      0.99999977      0.84015748
      0.33550000       1.9944345      0.99999979      0.83565412
      0.36500000       2.2609047      0.99999987      0.85436725
      0.42000000       1.9268267      0.99999992      0.79900131
      0.49500000       2.5757930      0.99999996      0.84415921
      0.54480000       2.3575390      0.99999988      0.79053058
      0.55810000       2.0346343      0.99999988      0.83640865
      0.58580000       2.0001920      0.99999972      0.76609680
      0.61500000       1.9595990      0.99999929      0.77319818
      0.64590000       2.0328727      0.99999933      0.81196372
      0.67900000       2.3259563      0.99999925      0.84203113
      0.72100000       2.7712203      0.99999770      0.81765967
      0.76800000       2.8776070      0.99999549      0.79548312
      0.81300000       2.6496380      0.99999619      0.79566531
      0.86700000       2.3079764      0.99999032      0.78831006
      0.92600000       2.0161550      0.99996691      0.74762096
       1.0000000       1.8490266      0.99990881      0.69024946
       1.0500000       1.6579002      0.99995599      0.66627373
       1.1000000       1.8042661      0.99994881      0.63584863
       1.1700000       2.0598413      0.99972811      0.68552981
       1.2500000       2.3387386      0.99978903      0.74385332
       1.3700000       2.8936226      0.99920004      0.79460738
       1.5000000       3.3777902      0.99755031      0.82891651
       1.6300000       3.6678283      0.99927774      0.84891620
       1.7700000       3.8134585      0.99911557      0.85919182
       1.9400000       3.8325430      0.98647146      0.87157286
       2.1100000       3.6716430      0.99705960      0.87573573
       2.3400000       3.1302146      0.99590607      0.87486633
       2.5700000       2.2957947      0.98152082      0.88332164
       2.7900000       1.3734612      0.37668270      0.89972160
       3.0800000       2.8159724      0.53310977      0.86221901
       3.4100000       3.2397786      0.91643322      0.80614496
       3.7900000       2.3096983      0.98011063      0.79577803
       4.0900000       1.8585751      0.96367673      0.79291107
       4.3600000       1.5384489      0.93170903      0.77540236
SIZE INTERVAL      58
    WAVl        QEXT      W0      gf
      0.25630000       2.2766001      0.99999915      0.83540872
      0.27950000       2.1346788      0.99999944      0.82095688
      0.29650000       2.2372173      0.99999959      0.82298916
      0.31860000       2.0746123      0.99999967      0.81763829
      0.33550000       2.3263499      0.99999979      0.84378548
      0.36500000       1.9281781      0.99999983      0.83287645
      0.42000000       2.4007228      0.99999992      0.84865101
      0.49500000       2.3015321      0.99999993      0.78810139
      0.54480000       2.5059132      0.99999990      0.85523159
      0.55810000       2.6701579      0.99999984      0.80550045
      0.58580000       2.3049299      0.99999968      0.80882394
      0.61500000       2.0638485      0.99999936      0.81410045
      0.64590000       1.8697386      0.99999920      0.80121694
      0.67900000       1.8986785      0.99999892      0.79420667
      0.72100000       2.3518742      0.99999697      0.79091374
      0.76800000       2.6178381      0.99999466      0.79845525
      0.81300000       2.6794706      0.99999627      0.84670423
      0.86700000       2.8097810      0.99999087      0.82055492
      0.92600000       2.6154007      0.99996878      0.77709883
       1.0000000       2.0557001      0.99990979      0.73032968
       1.0500000       1.9977336      0.99995502      0.67053405
       1.1000000       1.8536940      0.99994701      0.68315458
       1.1700000       1.7738683      0.99967053      0.67839350
       1.2500000       1.8646927      0.99971847      0.69478205
       1.3700000       2.3702549      0.99893872      0.74966857
       1.5000000       2.9163526      0.99684641      0.79958426
       1.6300000       3.3530075      0.99911741      0.83113308
       1.7700000       3.6511636      0.99899175      0.85136939
       1.9400000       3.7923761      0.98524312      0.86671935
       2.1100000       3.8315607      0.99685262      0.87527843
       2.3400000       3.4643865      0.99581761      0.88561480
       2.5700000       2.6138630      0.98231619      0.88751957
       2.7900000       1.4751162      0.39531102      0.91343887
       3.0800000       2.8065308      0.52871484      0.87115105
       3.4100000       3.4717964      0.91755264      0.81857285
       3.7900000       2.6376209      0.98043086      0.80834738
       4.0900000       2.1600378      0.96600462      0.80437022
       4.3600000       1.8474649      0.93664622      0.80199070
SIZE INTERVAL      59
    WAVl        QEXT      W0      gf
      0.25630000       2.0088007      0.99999726      0.83959698
      0.27950000       2.1997084      0.99999928      0.81652604
      0.29650000       2.0198432      0.99999959      0.84166629
      0.31860000       2.2367443      0.99999970      0.82254941
      0.33550000       1.9736482      0.99999974      0.81253319
      0.36500000       2.4348693      0.99999982      0.82602339
      0.42000000       2.2290678      0.99999992      0.83166800
      0.49500000       1.9803411      0.99999995      0.82331523
      0.54480000       2.2163170      0.99999988      0.82512372
      0.55810000       2.5510044      0.99999977      0.79133460
      0.58580000       2.4903969      0.99999978      0.86424581
      0.61500000       2.4355290      0.99999944      0.85310976
      0.64590000       2.1604787      0.99999931      0.84939689
      0.67900000       2.0144128      0.99999885      0.79432536
      0.72100000       1.8359594      0.99999637      0.82108169
      0.76800000       2.1436633      0.99999297      0.79220805
      0.81300000       2.3341647      0.99999535      0.84314121
      0.86700000       2.7943579      0.99998951      0.82047181
      0.92600000       2.8000977      0.99996738      0.80300237
       1.0000000       2.5928974      0.99992324      0.80761348
       1.0500000       2.2754549      0.99996177      0.78448518
       1.1000000       1.9972836      0.99994787      0.73519750
       1.1700000       1.7553212      0.99963733      0.68453595
       1.2500000       1.6498215      0.99964798      0.64969271
       1.3700000       1.8867174      0.99858037      0.70044876
       1.5000000       2.3926035      0.99582414      0.75591590
       1.6300000       2.8887646      0.99886313      0.80399133
       1.7700000       3.3350197      0.99877673      0.83420691
       1.9400000       3.6673945      0.98333773      0.86017366
       2.1100000       3.8158854      0.99657555      0.87033692
       2.3400000       3.6531092      0.99567459      0.88342111
       2.5700000       2.9381701      0.98241745      0.90033086
       2.7900000       1.5771008      0.41316009      0.92385459
       3.0800000       2.7705068      0.51854221      0.88050114
       3.4100000       3.7331465      0.91183702      0.82524326
       3.7900000       3.0338741      0.98121408      0.82477002
       4.0900000       2.4815281      0.96686200      0.81807637
       4.3600000       2.1295516      0.94010878      0.81312983
SIZE INTERVAL      60
    WAVl        QEXT      W0      gf
      0.25630000       2.0204787      0.99999890      0.82214740
      0.27950000       2.0058861      0.99999936      0.84556717
      0.29650000       2.2695267      0.99999948      0.82279355
      0.31860000       2.0137547      0.99999968      0.83790101
      0.33550000       2.3086679      0.99999977      0.85740396
      0.36500000       2.0870228      0.99999976      0.80919213
      0.42000000       2.0114502      0.99999991      0.84837173
      0.49500000       2.4200651      0.99999995      0.82998050
      0.54480000       1.9888904      0.99999986      0.81317273
      0.55810000       1.9753329      0.99999984      0.82216212
      0.58580000       2.2304110      0.99999937      0.79561590
      0.61500000       2.3953286      0.99999939      0.84529981
      0.64590000       2.5404903      0.99999933      0.86475048
      0.67900000       2.4742962      0.99999851      0.81167317
      0.72100000       2.0610613      0.99999631      0.82857217
      0.76800000       2.0046494      0.99999185      0.77050771
      0.81300000       2.0311146      0.99999230      0.75445658
      0.86700000       2.3983310      0.99998636      0.79577384
      0.92600000       2.5814363      0.99996378      0.82340535
       1.0000000       2.8620457      0.99991895      0.81765751
       1.0500000       2.7928002      0.99996290      0.80627466
       1.1000000       2.5868492      0.99995496      0.79953526
       1.1700000       2.3019149      0.99968389      0.75376140
       1.2500000       2.0198765      0.99966153      0.69333513
       1.3700000       1.6513925      0.99820681      0.65252504
       1.5000000       1.9016732      0.99439883      0.70598088
       1.6300000       2.3510277      0.99848434      0.76083852
       1.7700000       2.8692613      0.99842619      0.80865020
       1.9400000       3.3872498      0.98003825      0.84571284
       2.1100000       3.7085638      0.99615543      0.86429039
       2.3400000       3.7841230      0.99542936      0.88560411
       2.5700000       3.2163960      0.98254469      0.90122443
       2.7900000       1.6778066      0.42976321      0.93267548
       3.0800000       2.7045840      0.50807640      0.88708395
       3.4100000       3.7894302      0.91062070      0.82293828
       3.7900000       3.3089391      0.98094586      0.83718143
       4.0900000       2.8525859      0.96830893      0.83399963
       4.3600000       2.4590903      0.94195426      0.82875830
SIZE INTERVAL      61
    WAVl        QEXT      W0      gf
      0.25630000       2.1464169      0.99999874      0.82951721
      0.27950000       2.1383018      0.99999929      0.85019976
      0.29650000       1.9839792      0.99999948      0.84130071
      0.31860000       2.2557974      0.99999967      0.84363704
      0.33550000       2.0350359      0.99999970      0.83255543
      0.36500000       2.2466307      0.99999980      0.86189140
      0.42000000       2.3389519      0.99999991      0.85693711
      0.49500000       2.1999458      0.99999994      0.82273315
      0.54480000       2.3853159      0.99999959      0.80371851
      0.55810000       2.1842489      0.99999980      0.81979640
      0.58580000       2.0135424      0.99999949      0.78042175
      0.61500000       2.0327336      0.99999914      0.80565613
      0.64590000       2.2347860      0.99999921      0.84861050
      0.67900000       2.5879271      0.99999787      0.80506595
      0.72100000       2.5842778      0.99999445      0.81368154
      0.76800000       2.2155705      0.99999158      0.82257512
      0.81300000       2.0955517      0.99999218      0.76582461
      0.86700000       1.8557064      0.99998336      0.82320444
      0.92600000       2.2611123      0.99994495      0.76764486
       1.0000000       2.6238985      0.99990376      0.82110105
       1.0500000       2.8148139      0.99995798      0.82024655
       1.1000000       2.8575744      0.99995229      0.81438738
       1.1700000       2.6689165      0.99968237      0.77995034
       1.2500000       2.2261025      0.99969210      0.77720352
       1.3700000       1.9965037      0.99825530      0.69186710
       1.5000000       1.6598454      0.99287483      0.65451876
       1.6300000       1.8587294      0.99793521      0.70306160
       1.7700000       2.3259541      0.99788783      0.76541728
       1.9400000       2.9561199      0.97475925      0.82367636
       2.1100000       3.4459322      0.99542878      0.85071696
       2.3400000       3.8181381      0.99498355      0.88192802
       2.5700000       3.4866927      0.98217398      0.90774167
       2.7900000       1.7754510      0.44483954      0.94081305
       3.0800000       2.6327858      0.49533592      0.89418251
       3.4100000       3.8760283      0.89824886      0.82910378
       3.7900000       3.6593894      0.98083083      0.83965403
       4.0900000       3.1452254      0.96810278      0.84755452
       4.3600000       2.7907611      0.94440695      0.84387351
SIZE INTERVAL      62
    WAVl        QEXT      W0      gf
      0.25630000       2.1435676      0.99999860      0.84350848
      0.27950000       2.1673278      0.99999927      0.85763174
      0.29650000       2.1251553      0.99999945      0.83337648
      0.31860000       2.0250542      0.99999959      0.82416015
      0.33550000       2.2350121      0.99999961      0.82612850
      0.36500000       1.9698512      0.99999977      0.84887855
      0.42000000       1.9828783      0.99999989      0.84660190
      0.49500000       2.0468723      0.99999994      0.84836199
      0.54480000       2.2092385      0.99999985      0.83752587
      0.55810000       2.3721821      0.99999938      0.83352157
      0.58580000       2.3272538      0.99999970      0.85982888
      0.61500000       2.0935438      0.99999921      0.84325666
      0.64590000       1.9001103      0.99999899      0.81950762
      0.67900000       1.9963767      0.99999867      0.81518407
      0.72100000       2.3152903      0.99999604      0.84847574
      0.76800000       2.5081342      0.99999230      0.85217278
      0.81300000       2.3301965      0.99999355      0.85133763
      0.86700000       2.0101438      0.99998242      0.82634699
      0.92600000       1.9950163      0.99993902      0.76067219
       1.0000000       2.2180353      0.99987071      0.78324315
       1.0500000       2.3998789      0.99994855      0.81525782
       1.1000000       2.6650351      0.99994357      0.81844673
       1.1700000       2.6939968      0.99969494      0.83922917
       1.2500000       2.7408496      0.99971959      0.82377856
       1.3700000       2.1951481      0.99840770      0.77449652
       1.5000000       1.9759883      0.99302742      0.69432636
       1.6300000       1.7091573      0.99740131      0.64457082
       1.7700000       1.8528769      0.99709297      0.70042257
       1.9400000       2.4355231      0.96675649      0.78573162
       2.1100000       3.0231798      0.99424301      0.83025634
       2.3400000       3.6801999      0.99419520      0.87418271
       2.5700000       3.6625084      0.98125842      0.90747921
       2.7900000       1.8678717      0.45844417      0.94716465
       3.0800000       2.5546351      0.48406504      0.90005364
       3.4100000       3.5966208      0.88699021      0.80874782
       3.7900000       3.7956874      0.97970401      0.84415332
       4.0900000       3.4860642      0.96830188      0.85040561
       4.3600000       3.0993478      0.94387965      0.85709754
SIZE INTERVAL      63
    WAVl        QEXT      W0      gf
      0.25630000       2.1195580      0.99999862      0.84637472
      0.27950000       2.1247332      0.99999916      0.86063521
      0.29650000       2.1989661      0.99999943      0.86091137
      0.31860000       2.0603550      0.99999959      0.85786057
      0.33550000       2.1821146      0.99999964      0.83378029
      0.36500000       2.2975401      0.99999975      0.83563663
      0.42000000       2.3044868      0.99999989      0.84644100
      0.49500000       2.3792460      0.99999993      0.84030529
      0.54480000       2.0463214      0.99999981      0.81180297
      0.55810000       2.0003898      0.99999974      0.80678635
      0.58580000       2.1294770      0.99999956      0.85186190
      0.61500000       2.3852460      0.99999925      0.86379598
      0.64590000       2.3470165      0.99999888      0.84998530
      0.67900000       2.0873506      0.99999862      0.83040467
      0.72100000       2.1085466      0.99998933      0.74716166
      0.76800000       2.1807354      0.99999182      0.84097947
      0.81300000       2.4426271      0.99999346      0.85747269
      0.86700000       2.5630440      0.99997422      0.80855405
      0.92600000       2.1999470      0.99992767      0.79488390
       1.0000000       1.8207290      0.99985381      0.82337203
       1.0500000       2.0213266      0.99993253      0.79103456
       1.1000000       2.2049787      0.99992750      0.79393586
       1.1700000       2.4082097      0.99962501      0.83667836
       1.2500000       2.8324522      0.99968729      0.82566984
       1.3700000       2.7193041      0.99855892      0.82303372
       1.5000000       2.1705401      0.99356439      0.77085090
       1.6300000       1.9357837      0.99751173      0.71087338
       1.7700000       1.7847685      0.99643785      0.65196462
       1.9400000       1.9518340      0.95484339      0.72830228
       2.1100000       2.4941325      0.99239223      0.79347050
       2.3400000       3.3751651      0.99300356      0.85918113
       2.5700000       3.7200012      0.97966205      0.90673217
       2.7900000       1.9529744      0.47020977      0.95292618
       3.0800000       2.4872735      0.47623033      0.90651332
       3.4100000       3.3350951      0.86840328      0.80443683
       3.7900000       3.9176233      0.97860829      0.84297671
       4.0900000       3.6752616      0.96676331      0.85750901
       4.3600000       3.3888299      0.94483904      0.85858575
SIZE INTERVAL      64
    WAVl        QEXT      W0      gf
      0.25630000       2.2006748      0.99999840      0.83251738
      0.27950000       2.1293355      0.99999902      0.86160692
      0.29650000       2.1803377      0.99999937      0.86490161
      0.31860000       2.1890701      0.99999951      0.84070046
      0.33550000       2.0262410      0.99999955      0.82388613
      0.36500000       2.1140891      0.99999975      0.85900963
      0.42000000       2.0338573      0.99999987      0.85207243
      0.49500000       1.9803275      0.99999993      0.85039548
      0.54480000       2.3103158      0.99999982      0.85727664
      0.55810000       2.2576877      0.99999980      0.86952559
      0.58580000       2.0618002      0.99999955      0.82273275
      0.61500000       1.9540248      0.99999899      0.84345683
      0.64590000       2.2585906      0.99999896      0.85301477
      0.67900000       2.4441796      0.99999864      0.84211629
      0.72100000       2.1694588      0.99999545      0.85020278
      0.76800000       1.9853392      0.99998972      0.80333764
      0.81300000       2.0644017      0.99999110      0.80996316
      0.86700000       2.3759324      0.99998039      0.85027085
      0.92600000       2.4794787      0.99995270      0.86908865
       1.0000000       2.3494805      0.99983297      0.79277809
       1.0500000       2.0625624      0.99990447      0.76386512
       1.1000000       1.8361172      0.99991693      0.82500793
       1.1700000       2.0887574      0.99942080      0.77361586
       1.2500000       2.4631734      0.99960598      0.81268784
       1.3700000       2.8396165      0.99841196      0.82725086
       1.5000000       2.6874063      0.99423780      0.82488467
       1.6300000       2.2256840      0.99757652      0.74915115
       1.7700000       1.8649878      0.99651339      0.72181284
       1.9400000       1.8016994      0.94333089      0.67609328
       2.1100000       1.9955909      0.98951877      0.73362145
       2.3400000       2.9319409      0.99120184      0.83373290
       2.5700000       3.6410477      0.97725230      0.90024060
       2.7900000       2.0285677      0.48014640      0.95757610
       3.0800000       2.4378694      0.47259766      0.91338864
       3.4100000       3.0185656      0.83663606      0.77730832
       3.7900000       3.9224099      0.97542229      0.83811599
       4.0900000       3.8207092      0.96545716      0.85648198
       4.3600000       3.6229313      0.94181503      0.86960379
SIZE INTERVAL      65
    WAVl        QEXT      W0      gf
      0.25630000       2.1554595      0.99999872      0.84096822
      0.27950000       2.1914903      0.99999893      0.83566019
      0.29650000       2.1490048      0.99999926      0.86178454
      0.31860000       2.2112141      0.99999948      0.85579236
      0.33550000       2.0165205      0.99999958      0.85996754
      0.36500000       2.0258437      0.99999970      0.84683496
      0.42000000       2.1698738      0.99999985      0.84455936
      0.49500000       2.2964316      0.99999993      0.85605332
      0.54480000       2.0269255      0.99999977      0.82692852
      0.55810000       2.1195390      0.99999963      0.81546174
      0.58580000       2.2904203      0.99999957      0.85685756
      0.61500000       2.3322458      0.99998345      0.82828305
      0.64590000       1.9702397      0.99999866      0.83576058
      0.67900000       2.0784459      0.99999832      0.83416583
      0.72100000       2.3295935      0.99999537      0.86583022
      0.76800000       2.2816151      0.99998998      0.84650562
      0.81300000       2.0505143      0.99998788      0.83071120
      0.86700000       2.0180546      0.99996911      0.78769520
      0.92600000       2.3774305      0.99988247      0.80830297
       1.0000000       2.5194896      0.99986525      0.85572841
       1.0500000       2.3703845      0.99994137      0.86538260
       1.1000000       2.1784342      0.99991516      0.82525911
       1.1700000       1.9653910      0.99942458      0.80435245
       1.2500000       1.8808699      0.99950054      0.82858988
       1.3700000       2.4932876      0.99802060      0.81609229
       1.5000000       2.8395373      0.99372971      0.83094307
       1.6300000       2.6043151      0.99790957      0.83316926
       1.7700000       2.3112622      0.99657955      0.74178791
       1.9400000       1.8538620      0.94261357      0.72682615
       2.1100000       1.8270630      0.98669008      0.68221385
       2.3400000       2.3961972      0.98838691      0.79855681
       2.5700000       3.4192165      0.97336952      0.89002588
       2.7900000       2.0928182      0.48806779      0.96163741
       3.0800000       2.4052776      0.47346077      0.92014535
       3.4100000       2.5791894      0.78994356      0.73258723
       3.7900000       3.5918477      0.97133558      0.81672607
       4.0900000       3.8854352      0.96135673      0.85628638
       4.3600000       3.7092087      0.93977802      0.86452923
SIZE INTERVAL      66
    WAVl        QEXT      W0      gf
      0.25630000       2.1006667      0.99999893      0.85514775
      0.27950000       2.1806623      0.99999916      0.84616603
      0.29650000       2.1403495      0.99999938      0.86779351
      0.31860000       2.1493590      0.99999946      0.86894918
      0.33550000       2.0766196      0.99999948      0.85561962
      0.36500000       2.0897233      0.99999966      0.83911838
      0.42000000       2.1828123      0.99999984      0.86577671
      0.49500000       2.0038879      0.99999992      0.86003275
      0.54480000       2.2826328      0.99999977      0.84782440
      0.55810000       2.2179927      0.99999975      0.85915294
      0.58580000       2.0025172      0.99999948      0.84286594
      0.61500000       2.1301672      0.99999890      0.85977805
      0.64590000       2.2991170      0.99999883      0.87262497
      0.67900000       2.1919535      0.99999800      0.83162027
      0.72100000       1.9787421      0.99999317      0.81324653
      0.76800000       2.2172886      0.99998938      0.83931081
      0.81300000       2.4366005      0.99998984      0.85195161
      0.86700000       2.1249048      0.99997850      0.84789462
      0.92600000       2.0287759      0.99986451      0.76674633
       1.0000000       2.2746661      0.99981853      0.83046302
       1.0500000       2.4491467      0.99993813      0.86864236
       1.1000000       2.4755837      0.99992491      0.86206341
       1.1700000       2.2685378      0.99948782      0.85097262
       1.2500000       1.9577210      0.99944056      0.81738188
       1.3700000       1.9020147      0.99747828      0.83103633
       1.5000000       2.5056903      0.99228774      0.82425688
       1.6300000       2.7628345      0.99779479      0.84904588
       1.7700000       2.5629626      0.99697845      0.82368133
       1.9400000       2.1955958      0.94337912      0.75053214
       2.1100000       1.7680453      0.98589305      0.71980933
       2.3400000       1.9115610      0.98401769      0.74337362
       2.5700000       3.0705218      0.96738776      0.87535933
       2.7900000       2.1442763      0.49397058      0.96500178
       3.0800000       2.3846567      0.47767831      0.92617177
       3.4100000       2.1943155      0.73601654      0.68423223
       3.7900000       3.1832298      0.96549779      0.79892404
       4.0900000       3.6655279      0.95570724      0.84070746
       4.3600000       3.7808340      0.93405164      0.86863396
SIZE INTERVAL      67
    WAVl        QEXT      W0      gf
      0.25630000       2.1123696      0.99999862      0.84611177
      0.27950000       2.0826358      0.99999926      0.86277811
      0.29650000       2.1219849      0.99999942      0.86213884
      0.31860000       2.1226258      0.99999948      0.86756756
      0.33550000       2.0691619      0.99999943      0.83231683
      0.36500000       2.0811407      0.99999962      0.86233487
      0.42000000       2.0769789      0.99999981      0.83512008
      0.49500000       2.1084738      0.99999991      0.86668795
      0.54480000       2.0371841      0.99999974      0.83410511
      0.55810000       2.0226356      0.99999971      0.85948761
      0.58580000       2.3018261      0.99999949      0.85166908
      0.61500000       2.1500487      0.99999863      0.83614028
      0.64590000       1.9643540      0.99999842      0.83615022
      0.67900000       2.1860909      0.99999809      0.85267113
      0.72100000       2.2603721      0.99999436      0.87262227
      0.76800000       2.0380883      0.99998725      0.82769467
      0.81300000       2.0583409      0.99998983      0.85282723
      0.86700000       2.3623048      0.99997885      0.86737238
      0.92600000       2.2279855      0.99993308      0.85570023
       1.0000000       1.9313017      0.99979850      0.83171286
       1.0500000       1.9820980      0.99991530      0.83408482
       1.1000000       2.2964119      0.99989427      0.82562934
       1.1700000       2.4690807      0.99950047      0.86198050
       1.2500000       2.4518852      0.99932997      0.82802888
       1.3700000       1.9350580      0.99710850      0.81638559
       1.5000000       1.9191725      0.99005054      0.83331368
       1.6300000       2.3948482      0.99730167      0.85021725
       1.7700000       2.6857945      0.99693130      0.85444669
       1.9400000       2.4898220      0.95033436      0.83060494
       2.1100000       2.1530572      0.98607458      0.73815116
       2.3400000       1.8122047      0.98058505      0.71188060
       2.5700000       2.6046047      0.95844551      0.85310036
       2.7900000       2.1821594      0.49785801      0.96783730
       3.0800000       2.3688494      0.48326958      0.93104863
       3.4100000       2.0235043      0.69532782      0.66645130
       3.7900000       2.7195447      0.95601556      0.76541239
       4.0900000       3.3248120      0.94778166      0.82628999
       4.3600000       3.6517757      0.92453335      0.85730326
